FTAT-废液仓拉条,FTAT Waste Liquid Compartment Pull Tab,,,,,,,,,,,,,,,,,,
FTAT-废液仓门 A,FTAT Waste Compartment Door A,,,,,,,,,,,,,,,,,,
FTAT-废液仓门 A（丝印）,FTAT Waste Compartment Door A - Silkscreen,,,,,,,,,,,,,,,,,,
FTAT-废液仓门 B,FTAT Waste Compartment Door B,,,,,,,,,,,,,,,,,,
FTAT-废液仓门 B（丝印）,FTAT Waste Compartment Door B - Silkscreen,,,,,,,,,,,,,,,,,,
FTAT-废液滑针-1,FTAT Waste Liquid Slide Needle-1,,,,,,,,,,,,,,,,,,
FTAT-废液环圈,FTAT Waste Liquid Ring,,,,,,,,,,,,,,,,,,
FTAT-废液缓冲柱-1,FTAT Waste Liquid Buffer Column-1,,,,,,,,,,,,,,,,,,
FTAT-废液门限位片 A,FTAT Waste Liquid-level Limitation Tab A,,,,,,,,,,,,,,,,,,
FTAT-废液桶,FTAT Waste Container,,,,,,,,,,,,,,,,,,
FTAT-废液桶到位传感器-委外,FTAT Waste Container In-Place Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-废液推杆-1,FTAT Waste Liquid Actuator-1,,,,,,,,,,,,,,,,,,
FTAT-废液液位传感器-委外,FTAT Waste Liquid Level Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-废液遮板-1,FTAT Waste Liquid Shelter-1,,,,,,,,,,,,,,,,,,
FTAT-废液针垫片,FTAT Waste Liquid Needle Gasket,,,,,,,,,,,,,,,,,,
FTAT-废液针托-1,FTAT Waste Liquid Needle Tray-1,,,,,,,,,,,,,,,,,,
FTAT-废液装配柱塞,FTAT Waste Liquid Assembly Plunger,,,,,,,,,,,,,,,,,,
FTAT-废液组件卡块,FTAT Waste Liquid Assembly Block,,,,,,,,,,,,,,,,,,
FTAT-风扇安装板,FTAT Fan Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-风扇防震垫块,FTAT Fan Anti-vibration Pad,,,,,,,,,,,,,,,,,,
FTAT-风扇固定螺钉,FTAT Fan Fixing Screw,,,,,,,,,,,,,,,,,,
FTAT-风扇支撑板,FTAT Fan Support Plate,,,,,,,,,,,,,,,,,,
FTAT-服务器固定板,FTAT Server Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-服务器固定板-镜像,FTAT Server Mounting Plate - Mirror,,,,,,,,,,,,,,,,,,
FTAT-感应片,FTAT Sensor Sheet,,,,,,,,,,,,,,,,,,
FTAT-感应片2,FTAT Sensor Sheet 2,,,,,,,,,,,,,,,,,,
FTAT工业相机IQC检验工艺,FTAT Industrial Camera IQC Inspection Process,,,,,,,,,,,,,,,,,,
FTAT-固定板,FTAT Fixed Plate,,,,,,,,,,,,,,,,,,
FTAT-固定小板1,FTAT Fixed Small Plate 1,,,,,,,,,,,,,,,,,,
FTAT-观察窗,FTAT Observation Window,,,,,,,,,,,,,,,,,,
FTAT-光机底座,FTAT Optical Module Base,,,,,,,,,,,,,,,,,,
FTAT-光机调试芯片平台夹具,FTAT Optical Module Commissioning Flow Cell Platform Fixture,,,,,,,,,,,,,,,,,,
FTAT-光机减振垫上座1,FTAT Optical Module Vibration Reduction Pad Upper Seat 1,,,,,,,,,,,,,,,,,,
FTAT-光机减振下座1,FTAT Optical Module Vibration Reduction Lower Base 1,,,,,,,,,,,,,,,,,,
FTAT-光机支撑杆A,FTAT Optical Module Support Bar A,,,,,,,,,,,,,,,,,,
FTAT光学调试工装使用说明,Instructions for Use of FTAT Optical Module Commissioning Tooling,,,,,,,,,,,,,,,,,,
FTAT光学系统IQC工艺文件,FTAT Optical System IQC Inspection Process,,,,,,,,,,,,,,,,,,
FTAT-国产驱动器安装板,FTAT Domestic Driver Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-盒侧盖,FTAT Box Side Cover,,,,,,,,,,,,,,,,,,
FTAT-盒盖,FTAT Box Cover,,,,,,,,,,,,,,,,,,
FTAT-盒盖（清洗丝印）,FTAT Box Cover (wash silkscreen),,,,,,,,,,,,,,,,,,
FTAT-盒密封垫,FTAT Box Gasket,,,,,,,,,,,,,,,,,,
FTAT-横板,FTAT Horizontal Plate,,,,,,,,,,,,,,,,,,
FTAT-后背板,FTAT Back Panel,,,,,,,,,,,,,,,,,,
FTAT-滑动板,FTAT Sliding Plate,,,,,,,,,,,,,,,,,,
FTAT-滑动板1,FTAT Sliding Plate 1,,,,,,,,,,,,,,,,,,
FTAT-滑轨遮板,FTAT Sliding Rail Cover,,,,,,,,,,,,,,,,,,
FTAT-缓冲垫,FTAT Buffer Pad,,,,,,,,,,,,,,,,,,
FTAT-霍尔传感器-委外,FTAT Hall Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-机箱层板1,FTAT Chassis Laminate 1,,,,,,,,,,,,,,,,,,
FTAT-机箱挡块,FTAT Chassis Block,,,,,,,,,,,,,,,,,,
FTAT-机箱风扇板,FTAT Chassis Fan Board,,,,,,,,,,,,,,,,,,
FTAT-机箱焊接体,FTAT Chassis Welding Body,,,,,,,,,,,,,,,,,,
FTAT-机箱前盖板,FTAT Chassis Front Cover,,,,,,,,,,,,,,,,,,
FTAT-激光器IQC检验工艺,FTAT Laser IQC Inspection Process,,,,,,,,,,,,,,,,,,
FTAT-激光器使能控制线,FTAT Laser Enable Control Cable,,,,,,,,,,,,,,,,,,
FTAT-激光器通讯线,FTAT Laser Communication Cable,,,,,,,,,,,,,,,,,,
FTAT-激光器压板,FTAT Laser Plate,,,,,,,,,,,,,,,,,,
FTAT-继电器座,FTAT Relay Base,,,,,,,,,,,,,,,,,,
FTAT-减振垫限位座1,FTAT Vibration Reduction Pad Limitation Base 1,,,,,,,,,,,,,,,,,,
FTAT-交互面板焊接体,FTAT Interactive Panel Welding Body,,,,,,,,,,,,,,,,,,
FTAT-交互面板焊接体丝印,FTAT Interactive Panel Weldment - Silkscreen,,,,,,,,,,,,,,,,,,
FTAT-金属遮边 A,FTAT Metal Trim A,,,,,,,,,,,,,,,,,,
FTAT-金属遮边 B,FTAT Metal Trim B,,,,,,,,,,,,,,,,,,
FTAT-控制板-J14-40pin-海康相机,FTAT Control Board-J14-40pin - Haikang Camera,,,,,,,,,,,,,,,,,,
FTAT-控制板-J14-40pin-迈威相机,FTAT Control Board-J14-40pin - Maxwell Camera,,,,,,,,,,,,,,,,,,
FTAT-控制板-J15-34pin-Aiiboom,FTAT Control Board-J15-34pin - Aiiboom,,,,,,,,,,,,,,,,,,
FTAT-控制板-J15-34pin-IDEX,FTAT Control Board-J15-34pin - IDEX,,,,,,,,,,,,,,,,,,
FTAT-控制板-J15-Aiiboom(板卡),FTAT Control Board-J15 - Aiiboom (Board),,,,,,,,,,,,,,,,,,
FTAT-控制板-J15-Aiiboom(研控),FTAT Control Board-J15 - Aiiboom (yakotec),,,,,,,,,,,,,,,,,,
FTAT-控制板-J15-IDEX(研控),FTAT Control Board-J15 - IDEX (yakotec),,,,,,,,,,,,,,,,,,
FTAT-控制板-J16-16pin,FTAT Control Board-J16-16-pin,,,,,,,,,,,,,,,,,,
FTAT-控制板-J16-16pin(研控),FTAT Control Board-J16-16-pin (yakotec),,,,,,,,,,,,,,,,,,
FTAT-控制板-J18-28pin,FTAT Control Board-J18-28pin,,,,,,,,,,,,,,,,,,
FTAT-控制板-J18-28pin(研控),FTAT Control Board-J18-28-pin (yakotec),,,,,,,,,,,,,,,,,,
FTAT-控制板-J19-14pin,FTAT Control Board-J19-14pin,,,,,,,,,,,,,,,,,,
FTAT-控制板-J21-26pin,FTAT Control Board-J21-26pin,,,,,,,,,,,,,,,,,,
FTAT-控制板-J22-28pin,FTAT Control Board-J22-28pin,,,,,,,,,,,,,,,,,,
FTAT-控制板-J23-24pin,FTAT Control Board-J23-24pin,,,,,,,,,,,,,,,,,,
FTAT-控制板-J4-22pin,FTAT Control Board-J4-22-pin,,,,,,,,,,,,,,,,,,
FTAT-控制板-TEC线,FTAT Control Board - TEC Cable,,,,,,,,,,,,,,,,,,
FTAT-控制板电源线,FTAT Control Board Power Cord,,,,,,,,,,,,,,,,,,
FTAT-控制板烧录线,FTAT Control Board Programming Cable,,,,,,,,,,,,,,,,,,
FTAT-控制器安装板,FTAT Controller Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-控制器-驱动板连接线(板卡),FTAT Controller Drive Board Connection Cable (board),,,,,,,,,,,,,,,,,,
FTAT-控制器-驱动器连接线(研控),FTAT Controller Drive Connection Cable (yakotec),,,,,,,,,,,,,,,,,,
FTAT-控制器网线(板卡),FTAT Controller Network Cable (board),,,,,,,,,,,,,,,,,,
FTAT-控制器网线(研控),FTAT Controller Network Cable (yakotec),,,,,,,,,,,,,,,,,,
FTAT-框架焊接件,FTAT Frame Weldment,,,,,,,,,,,,,,,,,,
FTAT-拉条锁销,FTAT Pull Bar Lock Pin,,,,,,,,,,,,,,,,,,
FTAT-喇叭底座,FTAT Speaker Base,,,,,,,,,,,,,,,,,,
FTAT-滤波器安装座,FTAT Filter Mounting Base,,,,,,,,,,,,,,,,,,
FTAT-滤波器保护罩,FTAT Filter Protecting Cover,,,,,,,,,,,,,,,,,,
FTAT-滤波器-电源AC线,FTAT Filter - Power AC Cord,,,,,,,,,,,,,,,,,,
FTAT-滤波器-电源AC线-TDK,FTAT Filter - Power AC Cable-TDK,,,,,,,,,,,,,,,,,,
FTAT-滤网架,FTAT Filter Frame,,,,,,,,,,,,,,,,,,
FTAT-门驱动轴,FTAT Door Drive Shaft,,,,,,,,,,,,,,,,,,
FTAT-门锁卡条-1,FTAT Door Locking Strip-1,,,,,,,,,,,,,,,,,,
FTAT-门位置感应片,FTAT Door Position Sensor Sheet,,,,,,,,,,,,,,,,,,
FTAT-门限位传感器块,FTAT Door Limitation Sensor Block,,,,,,,,,,,,,,,,,,
FTAT-模拟板卡安装板,FTAT Analog Board Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-扭簧,FTAT Torsion Spring,,,,,,,,,,,,,,,,,,
FTAT-扭簧滑轨,FTAT Torsion Spring Slide,,,,,,,,,,,,,,,,,,
FTAT-扭簧内滑块 A,FTAT Torsion Spring Inner Slide A,,,,,,,,,,,,,,,,,,
FTAT-扭簧内滑块 B,FTAT Torsion Spring Inner Slide B,,,,,,,,,,,,,,,,,,
FTAT-平台侧盖,FTAT Platform Side Cover,,,,,,,,,,,,,,,,,,
FTAT-平台侧盖右,FTAT Platform Side Cover (Right),,,,,,,,,,,,,,,,,,
FTAT-平台驱动板USB线,FTAT Platform Driver Board USB Cable,,,,,,,,,,,,,,,,,,
FTAT-平台支架,FTAT Platform Bracket,,,,,,,,,,,,,,,,,,
FTAT-平台支架右,FTAT Platform Bracket (Right),,,,,,,,,,,,,,,,,,
FTAT-破膜针,FTAT Membrane-breaking Needle,,,,,,,,,,,,,,,,,,
FTAT-气管接头,FTAT Air Connector,,,,,,,,,,,,,,,,,,
FTAT-前门电机固定板,FTAT Front Door Motor Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-前面板固定钣金1,FTAT Front Panel Fixed Sheet Metal 1,,,,,,,,,,,,,,,,,,
FTAT-前面板固定钣金2,FTAT Front Panel Fixed Sheet Metal 2,,,,,,,,,,,,,,,,,,
FTAT-前上基板,FTAT Front Upper Substrate,,,,,,,,,,,,,,,,,,
FTAT-前上面板,FTAT Front Upper Panel,,,,,,,,,,,,,,,,,,
FTAT-前上面板丝印,FTAT Front Upper Panel - Silkscreen,,,,,,,,,,,,,,,,,,
FTAT-前上支撑板,FTAT Front Upper Support Plate,,,,,,,,,,,,,,,,,,
FTAT-前上支撑板1,FTAT Front Upper Support Plate 1,,,,,,,,,,,,,,,,,,
FTAT-前下板 A,FTAT Front Lower Panel A,,,,,,,,,,,,,,,,,,
FTAT-前下板 B,FTAT Front Lower Panel B,,,,,,,,,,,,,,,,,,
FTAT-前下板销轴,FTAT Front Lower Plate Pin,,,,,,,,,,,,,,,,,,
FTAT-驱动板电源线A(板卡),FTAT Drive Board Power Cable A (board),,,,,,,,,,,,,,,,,,
FTAT-驱动板电源线B(板卡),FTAT Drive Board Power Cable B (board),,,,,,,,,,,,,,,,,,
FTAT-驱动板连接线(板卡),FTAT Drive Board Connection Cable (board),,,,,,,,,,,,,,,,,,
FTAT-驱动器连接线(研控),FTAT Drive Connection Cable (yakotec),,,,,,,,,,,,,,,,,,
FTAT-驱动器网线(研控),FTAT Drive Network Cable (yakotec),,,,,,,,,,,,,,,,,,
FTAT-驱动器网线170(研控),FTAT Drive Network Cable 170 (yakotec),,,,,,,,,,,,,,,,,,
FTAT-散热片,FTAT Heatsink,,,,,,,,,,,,,,,,,,
FTAT-上基座,FTAT Upper Base,,,,,,,,,,,,,,,,,,
FTAT-上下位感应片,FTAT Upper and Lower Position Sensor Sheet,,,,,,,,,,,,,,,,,,
FTAT-升降位置安装块,FTAT Lift Position Mounting Block,,,,,,,,,,,,,,,,,,
FTAT-试剂仓,FTAT Reagent Compartment,,,,,,,,,,,,,,,,,,
FTAT-试剂仓控制板USB线,FTAT Reagent Compartment Control Board USB Cable,,,,,,,,,,,,,,,,,,
FTAT-试剂仓右,FTAT Reagent Compartment (Right),,,,,,,,,,,,,,,,,,
FTAT-试剂槽,FTAT Reagent Cartridge,,,,,,,,,,,,,,,,,,
FTAT-试剂盒导向销,FTAT Kit Oriented Pin,,,,,,,,,,,,,,,,,,
FTAT-试剂盒电机固定板,FTAT Kit Motor Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-试剂盒焊板,FTAT Kit Welding Plate,,,,,,,,,,,,,,,,,,
FTAT-试剂盒升降底架,FTAT Kit Lifting Chassis,,,,,,,,,,,,,,,,,,
FTAT-试剂盒升降底架1,FTAT Kit Lifting Chassis 1,,,,,,,,,,,,,,,,,,
FTAT-试剂盒升降组件检验规范,FTAT Reagent Kit Lift Assembly Inspection Specification,,,,,,,,,,,,,,,,,,
FTAT-试剂支撑板,FTAT Reagent Support Plate,,,,,,,,,,,,,,,,,,
FTAT-试剂支撑板右,FTAT Reagent Support Plate (right),,,,,,,,,,,,,,,,,,
FTAT算法软件安装包,FTAT Algorithm Software Installation Package,,,,,,,,,,,,,,,,,,
FTAT-天线固定板,FTAT Antenna Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-同步带压板,FTAT Timing Belt Plate,,,,,,,,,,,,,,,,,,
FTAT-同步带压板1,FTAT Timing Belt Plate 1,,,,,,,,,,,,,,,,,,
FTAT-桶到位拨片-1,FTAT Waste Container In-Place Toggle-1,,,,,,,,,,,,,,,,,,
FTAT-拖链底板,FTAT Drag Chain Base Plate,,,,,,,,,,,,,,,,,,
FTAT-拖链上板,FTAT Drag Chain Upper Plate,,,,,,,,,,,,,,,,,,
FTAT-外侧板焊件,FTAT Outer Side Panel Weldment,,,,,,,,,,,,,,,,,,
FTAT-外侧板焊件-1,FTAT Outer Side Panel Weldment-1,,,,,,,,,,,,,,,,,,
FTAT-外侧板焊件丝印,FTAT Outer Panel Weldment - Silkscreen,,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-CE-ARS(WH),FTAT Packaging Label (CE version for DNBSEQ-G99ARS-WH),,,,,,,,,,,,,,,,,,
FTAT外箱标贴-CE-IVD G99A(WH),FTAT Packaging Label (CE version for DNBSEQ-G99A-WH),,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-CE-IVD(WH),FTAT Packaging Label (CE version for DNBSEQ-G99-WH),,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-CE-RS(WH),FTAT Packaging Label (CE version for DNBSEQ-G99RS-WH),,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-国内ARS(WH),FTAT Packaging Label (Chinese version for DNBSEQ-G99ARS-WH),,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-国内ARS-SZ,FTAT Packaging Label (Chinese version for DNBSEQ-G99ARS-SZ),,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-国内IVD(WH),FTAT Packaging Label (Chinese version for DNBSEQ-G99-WH),,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-国内RS(WH),FTAT Packaging Label (Chinese version for DNBSEQ-G99RS-WH),,,,,,,,,,,,,,,,,,
FTAT-外箱标贴-国内RS-SZ,FTAT Packaging Label (Chinese version for DNBSEQ-G99RS-SZ),,,,,,,,,,,,,,,,,,
FTAT-网线延长线,FTAT Network Extension Cable,,,,,,,,,,,,,,,,,,
FTAT-微动开关-委外,FTAT Microswitch - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-微动开关座,FTAT Microswitch Block,,,,,,,,,,,,,,,,,,
FTAT-微流道manifold,FTAT Microfluid Manifold,,,,,,,,,,,,,,,,,,
FTAT-微流道manifold右,FTAT Microfluid Manifold (Right),,,,,,,,,,,,,,,,,,
FTAT-温保开关压板,FTAT Temperature Protection Switch Plate,,,,,,,,,,,,,,,,,,
FTAT-温控侧盖,FTAT Temperature Control Side Cover,,,,,,,,,,,,,,,,,,
FTAT-温控侧盖右,FTAT Temperature Control Side Cover (Right),,,,,,,,,,,,,,,,,,
FTAT-温控挂板,FTAT Temperature Control Wall Plate,,,,,,,,,,,,,,,,,,
FTAT-温控挂板右,FTAT Temperature Control Wall Plate (right),,,,,,,,,,,,,,,,,,
FTAT-温控悬挂板,FTAT Temperature Control Suspension Board,,,,,,,,,,,,,,,,,,
FTAT吸附板与manifold高度差检测安装块,Block for Detecting Height Difference Between FTAT Adsorption Plate and Manifold,,,,,,,,,,,,,,,,,,
FTAT-下基座,FTAT Lower Base,,,,,,,,,,,,,,,,,,
FTAT-显示器USB线,FTAT Monitor USB Cable,,,,,,,,,,,,,,,,,,
FTAT-显示器电源线,FTAT Monitor Power Cable,,,,,,,,,,,,,,,,,,
FTAT-限位调整片,FTAT Limitation Adjustment Tab,,,,,,,,,,,,,,,,,,
FTAT-线槽板,FTAT Wireway Board,,,,,,,,,,,,,,,,,,
FTAT-相机线卡扣,FTAT Camera Cable Clip,,,,,,,,,,,,,,,,,,
FTAT-小板安装板,FTAT Small Board Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-小驱动器安装板,FTAT Small Driver Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-芯片到位触头,FTAT Flow Cell In Place Contact,,,,,,,,,,,,,,,,,,
FTAT-芯片天线固定块,FTAT Flow Cell Antenna Mounting Block,,,,,,,,,,,,,,,,,,
FTAT-芯片吸附板,FTAT Flow Cell Adsorption Plate,,,,,,,,,,,,,,,,,,
FTAT-信号板通讯线(研控),FTAT Signal Board Communication Cable (yakotec),,,,,,,,,,,,,,,,,,
FTAT-旋转调节螺钉,FTAT Turning Adjustment Screw,,,,,,,,,,,,,,,,,,
FTAT-旋转调节座,FTAT Swivel Adjustment Seat,,,,,,,,,,,,,,,,,,
FTAT-旋转阀串口线A,FTAT Rotary Valve Serial Cable A,,,,,,,,,,,,,,,,,,
FTAT-旋转阀串口线B,FTAT Rotary Valve Serial Port Cable B,,,,,,,,,,,,,,,,,,
FTAT-旋转阀串口转接线,FTAT Rotary Valve Serial Adapter Cable,,,,,,,,,,,,,,,,,,
FTAT-旋转阀定距螺钉,FTAT Rotary Valve Pitch Screw,,,,,,,,,,,,,,,,,,
FTAT-旋转阀固定块,FTAT Rotary Valve Fixing Block,,,,,,,,,,,,,,,,,,
FTAT-旋转阀锁紧垫,FTAT Rotary Valve Locking Pad,,,,,,,,,,,,,,,,,,
FTAT-压板,FTAT Plate,,,,,,,,,,,,,,,,,,
FTAT-压紧螺钉,FTAT Clamping Screw,,,,,,,,,,,,,,,,,,
FTAT-压紧释放块,FTAT Clamping Release Block,,,,,,,,,,,,,,,,,,
FTAT-扬声器-委外,FTAT Speaker - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-液路电磁阀-委外,FTAT Fluidics Line Solenoid Valve - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-液路压力传感器-委外,FTAT Fluidics Line Pressure Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-一体式导轨,FTAT Integrated Rail,,,,,,,,,,,,,,,,,,
FTAT-预混压紧块,FTAT Prime Clamping Block,,,,,,,,,,,,,,,,,,
FTAT-运输固定块,FTAT Transportation Fixing Block,,,,,,,,,,,,,,,,,,
FTAT-罩盒,FTAT Cover Box,,,,,,,,,,,,,,,,,,
FTAT-针锁安装板 A-1,FTAT Pin Lock Mounting Plate A-1,,,,,,,,,,,,,,,,,,
FTAT-针锁安装板 B-1,FTAT Pin Lock Mounting Plate B-1,,,,,,,,,,,,,,,,,,
FTAT-针头2,FTAT Needle 2,,,,,,,,,,,,,,,,,,
FTAT-针头密封圈,FTAT Needle Seal Ring,,,,,,,,,,,,,,,,,,
FTAT-真空泵固定板,FTAT Vacuum Pump Mounting Plate,,,,,,,,,,,,,,,,,,
FTAT-真空泵固定板1,FTAT Vacuum Pump Mounting Plate 1,,,,,,,,,,,,,,,,,,
FTAT-真空泵固定件,FTAT Vacuum Pump Fixing Base,,,,,,,,,,,,,,,,,,
FTAT-真空泵固定件1,FTAT Vacuum Pump Fixing Base 1,,,,,,,,,,,,,,,,,,
FTAT-真空泵-委外,FTAT Vacuum Pump - Outsourcing,,,,,,,,,,,,,,,,,,
FTAT-整机包装箱,FTAT Complete Machine Packaging,,,,,,,,,,,,,,,,,,
FTAT-整机包装箱-英文丝印,FTAT Complete Machine Packaging - Silkscreen in English,,,,,,,,,,,,,,,,,,
FTAT-整机包装箱-中文丝印,FTAT Complete Machine Packaging - Silkscreen in Chinese,,,,,,,,,,,,,,,,,,
FTAT-中间基座,FTAT Intermediate Base,,,,,,,,,,,,,,,,,,
FTAT-轴安装座,FTAT Shaft Mounting Block,,,,,,,,,,,,,,,,,,
FTAT-轴安装座右,FTAT Shaft Mounting Block (Right),,,,,,,,,,,,,,,,,,
FTAT-轴承支座,FTAT Bearing Support,,,,,,,,,,,,,,,,,,
FTAT-主机标贴-CE-ARS(WH),FTAT Device Label (CE version for DNBSEQ-G99ARS-WH),,,,,,,,,,,,,,,,,,
FTAT主机标贴-CE-IVD G99A(WH),FTAT Device Label (CE version for DNBSEQ-G99A-WH),,,,,,,,,,,,,,,,,,
FTAT-主机标贴-CE-IVD(WH),FTAT Device Label (CE version for DNBSEQ-G99-WH),,,,,,,,,,,,,,,,,,
FTAT-主机标贴-CE-RS(WH),FTAT Device Label (CE version for DNBSEQ-G99RS-WH),,,,,,,,,,,,,,,,,,
FTAT-主机标贴-中文ARS(WH),FTAT Device Label (Chinese version for DNBSEQ-G99ARS-WH),,,,,,,,,,,,,,,,,,
FTAT-主机标贴-中文ARS-SZ,FTAT Device Label (Chinese version for DNBSEQ-G99ARS-SZ),,,,,,,,,,,,,,,,,,
FTAT-主机标贴-中文IVD(WH),FTAT Device Label (Chinese version for DNBSEQ-G99-WH),,,,,,,,,,,,,,,,,,
FTAT-主机标贴-中文RS(WH),FTAT Device Label (Chinese version for DNBSEQ-G99RS-WH),,,,,,,,,,,,,,,,,,
FTAT-主机标贴-中文RS-SZ,FTAT Device Label (Chinese version for DNBSEQ-G99RS-SZ),,,,,,,,,,,,,,,,,,
FTAT主文档-IQC检验,FTAT Device Master Record - IQC Inspection,,,,,,,,,,,,,,,,,,
FTAT主文档-工装夹具,FTAT Device Master Record - Tooling,,,,,,,,,,,,,,,,,,
FTAT主文档-生产工艺,FTAT Device Master Record - Production Process,,,,,,,,,,,,,,,,,,
FTAT-注射泵信号线,FTAT Syringe Pump Signal Cable,,,,,,,,,,,,,,,,,,
FTAT-柱塞组件,FTAT Plunger Assembly,,,,,,,,,,,,,,,,,,
FTAT-锥面支撑柱,FTAT Tapered Support Column,,,,,,,,,,,,,,,,,,
G800 CM App-D SE600试剂盒小试测试原始记录,Master Records of Laboratory-scale Validation for G800 CM App-D SE600 Reagent Set,,,,,,,,,,,,,,,,,,
G800 SE600测序套装系列-工艺过程和反应体系研发原始记录,Master Records of Process and Reaction System Development for G800 SE600 Sequencing Reagent Set Series,,,,,,,,,,,,,,,,,,
G99测序包装盒-31（英文版）,G99 Sequencing Kit Packaging-31 (English version),,,,,,,,,,,,,,,,,,
G99测序包装盒-31（中文版）,G99 Sequencing Kit Packaging-31 (Chinese version),,,,,,,,,,,,,,,,,,
HDMI线,HDMI Cable,,,,,,,,,,,,,,,,,,
IMA20T-保护性接地标识-D12,IMA20T - Protective Earth Marking - D12,,,,,,,,,,,,,,,,,,
IQC检验,IQC Inspection,,,,,,,,,,,,,,,,,,
LC-LC双工耦合器,LC-LC Duplex Coupler,,,,,,,,,,,,,,,,,,
Make模块板卡,Make & Load Module Board,,,,,,,,,,,,,,,,,,
Mammoth AF支架,Mammoth AF Bracket,,,,,,,,,,,,,,,,,,
Mammoth Dell BCS服务器系统镜像,Mammoth Dell BCS Server System Image,,,,,,,,,,,,,,,,,,
Mammoth DFMEA表,Mammoth DFMEA Form,,,,,,,,,,,,,,,,,,
Mammoth FCL 玻璃片,Mammoth FCL Glass Cover Plate,,,,,,,,,,,,,,,,,,
Mammoth 包装运输测试报告,Mammoth Packaging and Transportation Test Report,,,,,,,,,,,,,,,,,,
Mammoth 备件清单,Mammoth Spare Parts List,,,,,,,,,,,,,,,,,,
Mammoth 标准法规清单,Mammoth Standards & Regulations Compliance List,,,,,,,,,,,,,,,,,,
Mammoth 标准符合性报告,Mammoth Standard Compliance Report,,,,,,,,,,,,,,,,,,
Mammoth 采购可行性分析报告,Mammoth Procurement Feasibility Analysis Report,,,,,,,,,,,,,,,,,,
Mammoth 产品确认报告（含产品软件用户确认报告）,Mammoth Product Validation Report (Including Software User Validation Report),,,,,,,,,,,,,,,,,,
Mammoth 产品确认计划与方案,Mammoth Product Validation Plan and Scheme,,,,,,,,,,,,,,,,,,
Mammoth 产品确认计划与方案技术评审表,Mammoth Product Validation Plan And Scheme Technical Review Form,,,,,,,,,,,,,,,,,,
Mammoth 产品需求文档（PRD）,Mammoth Product Requirements Document (PRD),,,,,,,,,,,,,,,,,,
Mammoth 产品需求文档（PRD）技术评审表,Mammoth Product Requirements Document (PRD) Technical Review Form,,,,,,,,,,,,,,,,,,
Mammoth 产品验证计划,Mammoth Product Verification Plan,,,,,,,,,,,,,,,,,,
Mammoth 产品遗留问题清单,Mammoth Legacy Issue List,,,,,,,,,,,,,,,,,,
Mammoth 产品质量保证计划,Mammoth Quality Assurance Plan,,,,,,,,,,,,,,,,,,
Mammoth 产品主文档清单（DMR）,Mammoth Product Master Record (DMR),,,,,,,,,,,,,,,,,,
Mammoth 废液仓、废液桶子系统详细设计方案,Mammoth Waste Compartment and Waste Container Subsystem Detailed Design Specification,,,,,,,,,,,,,,,,,,
Mammoth 废液仓、废液桶子系统详细验证报告,Mammoth Waste Compartment and Waste Container Subsystem Detailed Verification Report,,,,,,,,,,,,,,,,,,
Mammoth 废液仓、废液桶子系统详细验证方案,Mammoth Waste Compartment and Waste Container Subsystem Detailed Verification Plan,,,,,,,,,,,,,,,,,,
Mammoth 废液仓、废液桶子系统需求,Mammoth Waste Compartment and Waste Container Subsystem Requirements Specification,,,,,,,,,,,,,,,,,,
Mammoth 工程样机试制总结报告（含工艺验证）,Mammoth Engineering Prototype Trial Production Summary Report (Including Process Verification),,,,,,,,,,,,,,,,,,
Mammoth 工业设计方案,Mammoth Industrial Design Scheme,,,,,,,,,,,,,,,,,,
Mammoth 工业设计方案技术评审表,Mammoth Industrial Design Scheme Technical Review Form,,,,,,,,,,,,,,,,,,
Mammoth 工业设计需求,Mammoth Industrial Design Requirements,,,,,,,,,,,,,,,,,,
Mammoth 工业设计需求技术评审表,Mammoth Industrial Design Requirements Technical Review Form,,,,,,,,,,,,,,,,,,
Mammoth 工装详细设计说明书,Mammoth Tooling Detailed Design Specification,,,,,,,,,,,,,,,,,,
